Image1-x,Image1-y,Image2-x,Image2-y
1502.6343994140625,505.6281433105469,400.0209655761719,377.7151184082031
1237.6552734375,442.242919921875,1452.684326171875,131.79420471191406
2306.479248046875,267.51641845703125,1441.3134765625,64.31533813476562
2306.479248046875,267.51641845703125,1441.8271484375,63.59433364868164
1557.8341064453125,787.6998901367188,1502.2996826171875,181.64935302734375
1625.9427490234375,626.7527465820312,408.2102966308594,196.22235107421875
2478.639404296875,167.5514373779297,528.912109375,305.3851318359375
1085.5751953125,482.1561584472656,417.78106689453125,379.0776672363281
1651.2708740234375,931.9088134765625,342.92626953125,332.5916748046875
1411.544677734375,878.8761596679688,1390.231689453125,149.28187561035156
2556.76318359375,1311.7711181640625,345.7730407714844,383.4278259277344
1315.1998291015625,907.7123413085938,438.4991149902344,34.459014892578125
1898.1036376953125,875.7892456054688,1521.848876953125,69.02436065673828
1859.9149169921875,703.80322265625,881.8753662109375,275.2896423339844
1315.1998291015625,907.7123413085938,438.9415283203125,34.514984130859375
2259.9775390625,283.908935546875,415.41351318359375,379.2319641113281
100.38792419433594,1186.6258544921875,1247.3297119140625,129.02195739746094
1308.042724609375,1079.9049072265625,407.2569274902344,316.7133483886719
837.0377197265625,1007.5885009765625,804.8384399414062,355.7655029296875
2033.6536865234375,343.36199951171875,915.8424682617188,212.234619140625
1631.258056640625,616.1575317382812,403.5146179199219,378.678955078125
962.2705688476562,275.72906494140625,882.6116943359375,274.8052673339844
2399.650634765625,182.16636657714844,411.4845886230469,261.7782287597656
952.8233642578125,960.0078125,1389.9150390625,150.17202758789062
2018.1246337890625,335.6717224121094,899.6694946289062,233.86143493652344
2022.6094970703125,488.3485412597656,893.4127807617188,273.423828125
2124.888427734375,545.7671508789062,1318.3739013671875,95.9943618774414
1349.8670654296875,948.2271728515625,1358.2064208984375,153.1703338623047
589.5380859375,1217.3857421875,1322.6494140625,96.97201538085938
2033.6536865234375,343.36199951171875,914.7750244140625,212.8896484375
1013.75732421875,1150.6790771484375,1484.0765380859375,54.799373626708984
1556.55078125,735.708740234375,345.8396301269531,332.0711364746094
837.0377197265625,1007.5885009765625,717.1055297851562,377.8086853027344
857.177490234375,651.01416015625,1495.66845703125,161.13706970214844
573.826904296875,1109.535400390625,893.0997924804688,272.6093444824219
1631.258056640625,616.1575317382812,403.1287536621094,375.5224304199219
2106.158935546875,288.5611877441406,1317.5377197265625,95.81929016113281
1118.10888671875,1168.7659912109375,1245.3040771484375,131.75050354003906
1013.75732421875,1150.6790771484375,1484.673583984375,54.57771682739258
1944.6171875,393.26220703125,738.9381103515625,214.4990692138672
2018.1246337890625,335.6717224121094,898.0945434570312,235.6268768310547
2033.6536865234375,343.36199951171875,739.7806396484375,214.7474365234375
1842.563720703125,1057.736083984375,1487.7601318359375,51.7559814453125
331.0753479003906,1058.7491455078125,1474.6065673828125,42.673439025878906
2012.125732421875,350.1573486328125,424.8143615722656,259.97137451171875
823.6200561523438,1006.000244140625,807.3629760742188,355.11724853515625
821.556396484375,779.4993286132812,1506.0118408203125,82.1055908203125
1201.8707275390625,932.3345336914062,1479.93896484375,49.262481689453125
837.0377197265625,1007.5885009765625,718.6387939453125,377.0372009277344
2010.40478515625,614.3494262695312,822.0510864257812,239.01400756835938
1162.22216796875,1095.262939453125,372.95599365234375,93.21549987792969
1127.6165771484375,45.68762969970703,895.8294067382812,335.001708984375
374.9209289550781,1135.82568359375,912.5923461914062,161.72830200195312
987.6950073242188,1110.566162109375,322.3531494140625,94.05462646484375
1935.7476806640625,605.3423461914062,801.0451049804688,179.09552001953125
381.7332458496094,816.3800659179688,411.3069763183594,372.1165466308594
1315.1998291015625,907.7123413085938,379.9417419433594,58.486656188964844
2010.40478515625,614.3494262695312,823.2396850585938,238.31919860839844
1155.5848388671875,1193.5164794921875,1483.225341796875,105.02124786376953
1332.900146484375,954.4705200195312,1320.6356201171875,95.08894348144531
1705.8131103515625,155.16510009765625,435.76922607421875,46.39671325683594
1914.7484130859375,411.47503662109375,776.1864624023438,204.6313018798828
324.0394592285156,1035.7734375,429.99798583984375,56.995853424072266
652.116943359375,1150.1181640625,1505.6375732421875,81.72057342529297
2108.34423828125,286.6932373046875,890.1370239257812,147.27391052246094
2018.1246337890625,335.6717224121094,887.0262451171875,236.1944122314453
880.2703247070312,1262.100830078125,805.4769897460938,261.1089172363281
1914.7484130859375,411.47503662109375,863.5167846679688,178.29095458984375
2306.479248046875,267.51641845703125,810.2298583984375,287.8589782714844
1935.7476806640625,605.3423461914062,717.4303588867188,204.02976989746094
2444.0,785.127197265625,427.98291015625,204.99253845214844
2226.6533203125,175.21742248535156,364.9500427246094,278.26654052734375
2230.347412109375,500.9376525878906,401.226318359375,456.6836853027344
2033.6536865234375,343.36199951171875,301.77423095703125,344.7262268066406
2210.83740234375,993.6229858398438,903.4166870117188,269.59783935546875
1935.7476806640625,605.3423461914062,800.1461791992188,175.35708618164062
1914.7484130859375,411.47503662109375,864.3931274414062,177.48590087890625
2108.34423828125,286.6932373046875,891.3304443359375,150.3275909423828
319.2723388671875,1264.95849609375,776.8060913085938,203.2513885498047
2330.724365234375,221.77162170410156,1328.96044921875,137.96438598632812
1547.6102294921875,228.1430206298828,967.6449584960938,793.29248046875
1930.77392578125,40.03487014770508,1515.887939453125,73.81328582763672
832.1929931640625,534.1480102539062,321.4667053222656,94.58650207519531
1033.007568359375,1146.9921875,358.08056640625,292.5464172363281
296.9845275878906,1197.8507080078125,564.3416137695312,845.5542602539062
1463.864501953125,617.5841674804688,1443.6796875,68.57179260253906
2210.83740234375,993.6229858398438,902.2228393554688,269.3504333496094
2032.5264892578125,284.28741455078125,418.3111877441406,131.70449829101562
2170.574951171875,972.6206665039062,906.7122802734375,265.6168212890625
2033.6536865234375,343.36199951171875,1258.125,113.05496978759766
120.39183807373047,1154.845703125,433.4023132324219,46.558616638183594
2258.72314453125,519.4542236328125,866.73291015625,227.26902770996094
1944.6171875,393.26220703125,821.911865234375,189.61227416992188
2210.83740234375,993.6229858398438,904.42724609375,269.2318420410156
2258.72314453125,519.4542236328125,865.8317260742188,228.18594360351562
796.90185546875,606.2072143554688,1455.001708984375,825.4627685546875
369.6949768066406,589.5087890625,300.5267333984375,344.9804382324219
1344.4051513671875,928.3941650390625,802.6748046875,293.0974426269531
1165.6824951171875,579.233154296875,419.1648254394531,253.36219787597656
608.3717041015625,1151.4813232421875,658.4366455078125,238.06060791015625
1200.1029052734375,1292.4779052734375,1251.702880859375,57.37031936645508
2093.783935546875,308.7196960449219,697.1463623046875,227.97021484375
1914.7484130859375,411.47503662109375,1396.3890380859375,144.2172088623047
352.4344787597656,915.6116333007812,1478.690185546875,196.4654998779297
1655.093994140625,313.090087890625,52.937644958496094,268.2615966796875
1468.73779296875,947.0272827148438,1186.76904296875,76.57719421386719
2130.14013671875,364.582275390625,297.3191223144531,385.4315185546875
369.6949768066406,589.5087890625,299.26275634765625,345.22113037109375
1192.3194580078125,846.1277465820312,401.34429931640625,465.8150329589844
2124.888427734375,545.7671508789062,337.6721496582031,473.2445983886719
1652.0546875,670.7300415039062,421.44903564453125,132.42416381835938
1019.735595703125,640.344482421875,418.047119140625,255.43116760253906
1653.9449462890625,739.530517578125,376.5487060546875,71.83723449707031
1361.1820068359375,915.3414306640625,727.9266967773438,278.1648864746094
319.2723388671875,1264.95849609375,1411.019287109375,225.98486328125
1468.73779296875,947.0272827148438,1544.3365478515625,194.2023162841797
1051.990478515625,452.07098388671875,1457.7252197265625,831.0841064453125
1680.168212890625,570.572265625,1517.3255615234375,99.3862533569336
796.90185546875,606.2072143554688,1454.5638427734375,825.608642578125
2018.1246337890625,335.6717224121094,719.64599609375,199.4076690673828
2035.10302734375,411.6511535644531,295.7018127441406,386.24456787109375
2038.4381103515625,441.2882385253906,324.73944091796875,124.77178955078125
849.6436157226562,1007.9686889648438,659.8460083007812,146.18624877929688
2102.27587890625,466.2728576660156,1518.3773193359375,89.9146957397461
2315.99560546875,280.3684997558594,433.6246337890625,82.61277770996094
97.58191680908203,461.54827880859375,1231.7166748046875,773.532470703125
1923.399169921875,648.3399658203125,739.541015625,263.01068115234375
1056.5794677734375,464.3848876953125,1364.794921875,73.64434051513672
1238.6298828125,51.24973678588867,1451.7532958984375,806.5086059570312
2330.724365234375,221.77162170410156,1278.0859375,258.3316650390625
608.3717041015625,1151.4813232421875,658.3074340820312,238.52403259277344
1157.5003662109375,1124.8570556640625,433.98431396484375,127.2354965209961
1941.866455078125,339.2457275390625,315.2904052734375,213.9607391357422
287.9442138671875,812.2154541015625,740.6118774414062,262.29296875
672.8369750976562,1236.1676025390625,1467.42333984375,212.92100524902344
2122.426513671875,549.3224487304688,336.549072265625,482.3086853027344
2132.1201171875,396.65185546875,379.931396484375,103.51271057128906
1609.6961669921875,287.6756896972656,435.8759460449219,82.69065856933594
2115.4970703125,530.9682006835938,801.8551025390625,262.90283203125
1911.9149169921875,1250.427734375,1205.1275634765625,137.85142517089844
1200.1029052734375,1292.4779052734375,1257.4307861328125,60.3160400390625
647.5890502929688,462.9183349609375,1450.4906005859375,806.7169799804688
1532.35986328125,1210.1546630859375,1409.4755859375,225.57803344726562
1923.399169921875,648.3399658203125,738.2682495117188,263.51239013671875
287.9442138671875,812.2154541015625,1216.227783203125,272.8475036621094
1923.399169921875,648.3399658203125,738.39208984375,262.8463439941406
850.0277099609375,1006.5855712890625,660.8112182617188,41.50657272338867
849.6436157226562,1007.9686889648438,1462.150390625,864.6911010742188
2368.27587890625,1252.478759765625,659.322265625,41.28584289550781
2033.6536865234375,343.36199951171875,1263.399169921875,112.79686737060547
2020.31884765625,50.56675338745117,320.23724365234375,168.93458557128906
386.9767150878906,1064.0211181640625,1239.5799560546875,785.1824340820312
2130.14013671875,364.582275390625,356.0676574707031,369.89801025390625
2277.350830078125,1152.7718505859375,966.129638671875,804.8616333007812
1916.94482421875,474.42303466796875,777.1954956054688,253.16903686523438
323.2461853027344,969.5209350585938,660.3161010742188,56.62672424316406
609.1071166992188,1149.1624755859375,1264.5902099609375,112.61029052734375
2216.880615234375,112.41356658935547,740.6118774414062,133.93582153320312
331.0753479003906,1058.7491455078125,362.0980224609375,152.9515380859375
172.30740356445312,1020.66015625,1281.915283203125,256.98175048828125
1528.981201171875,694.8345947265625,1468.8609619140625,211.641357421875
995.58642578125,1077.57373046875,1359.6900634765625,162.87994384765625
1903.763916015625,903.8298950195312,697.8104248046875,225.80850219726562
2330.724365234375,221.77162170410156,1277.68505859375,257.5042724609375
391.2631530761719,686.8104248046875,1210.041259765625,773.1893920898438
1990.4586181640625,234.42398071289062,739.05078125,135.34371948242188
1261.8380126953125,976.0856323242188,337.83074951171875,454.4814147949219
727.5418090820312,149.98068237304688,1235.135498046875,770.0333862304688
1910.5987548828125,282.2422790527344,659.1279907226562,162.6143035888672
2021.5733642578125,340.3269958496094,295.4464111328125,340.267333984375
849.6436157226562,1007.9686889648438,1460.4742431640625,865.283935546875
849.6436157226562,1007.9686889648438,739.1212158203125,120.01326751708984
672.8369750976562,1236.1676025390625,1340.7659912109375,243.01821899414062
2038.4381103515625,441.2882385253906,323.89471435546875,124.64154815673828
2376.471435546875,1260.230224609375,966.6150512695312,804.9130249023438
1906.4248046875,105.73309326171875,416.9929504394531,114.34803771972656
850.0277099609375,1006.5855712890625,658.7486572265625,145.47845458984375
322.4556579589844,753.433349609375,1248.266845703125,793.6567993164062
1656.2333984375,460.48004150390625,50.66239547729492,282.0903015136719
2264.889892578125,597.303955078125,1236.6141357421875,197.34930419921875
2008.507568359375,597.4191284179688,780.2365112304688,377.6710205078125
1558.9066162109375,411.52923583984375,422.5189208984375,188.7630157470703
2130.14013671875,364.582275390625,355.968994140625,369.1881408691406
1990.4586181640625,234.42398071289062,819.9237670898438,108.24092864990234
2030.0426025390625,260.5652160644531,777.6885375976562,273.6355895996094
2023.766845703125,100.197021484375,1460.31982421875,864.8452758789062
2216.880615234375,112.41356658935547,773.3094482421875,109.87438201904297
1916.94482421875,474.42303466796875,778.0319213867188,252.30075073242188
2004.8314208984375,546.5098876953125,1376.297607421875,154.12356567382812
2130.14013671875,364.582275390625,353.0484924316406,370.9541320800781
2005.816650390625,68.45440673828125,1445.4619140625,78.44883728027344
2028.8277587890625,431.82574462890625,289.8550720214844,397.7903137207031
849.6436157226562,1007.9686889648438,774.3547973632812,127.1122055053711
695.449462890625,1285.7474365234375,1217.080322265625,172.99070739746094
1926.30224609375,127.36019134521484,640.383544921875,54.890830993652344
323.2461853027344,969.5209350585938,819.2385864257812,110.29425048828125
1174.8516845703125,866.1113891601562,801.9505615234375,307.1226806640625
2033.6536865234375,343.36199951171875,921.2516479492188,343.6377258300781
1944.6171875,393.26220703125,1566.5579833984375,27.99403953552246
1910.5987548828125,282.2422790527344,658.3603515625,164.71263122558594
2030.0426025390625,260.5652160644531,778.4344482421875,271.88671875
821.3076782226562,779.2291259765625,1412.10400390625,171.38665771484375
1088.0084228515625,862.2935791015625,1603.1185302734375,67.77835083007812
318.3238525390625,285.43341064453125,358.6504211425781,152.35850524902344
1656.36669921875,395.6467590332031,63.09611511230469,213.3795623779297
811.97607421875,1005.488037109375,773.9067993164062,107.84590911865234
2033.6536865234375,343.36199951171875,740.4644165039062,386.63568115234375
1926.30224609375,127.36019134521484,641.691162109375,54.576690673828125
1990.4586181640625,234.42398071289062,696.0730590820312,135.71275329589844
1944.6171875,393.26220703125,1194.587646484375,132.97116088867188
268.3419494628906,1257.7862548828125,408.9229431152344,248.27516174316406
333.0155029296875,521.884521484375,781.1823120117188,197.3441162109375
1147.003173828125,59.501747131347656,1240.77978515625,788.8231811523438
1627.8892822265625,490.1642150878906,385.96917724609375,323.0555114746094
1952.84521484375,637.05712890625,1189.2919921875,134.61141967773438
1703.174072265625,278.6661682128906,426.0216979980469,151.95156860351562
2368.27587890625,1252.478759765625,659.7926635742188,40.91170120239258
336.4376525878906,970.9149169921875,358.4080810546875,152.4009552001953
1083.2470703125,1139.552001953125,414.16656494140625,268.79248046875
2212.97900390625,94.14299774169922,774.0789184570312,127.42454528808594
2026.6920166015625,232.9615020751953,774.9310913085938,106.572509765625
672.8369750976562,1236.1676025390625,1341.3167724609375,242.2646484375
1654.7286376953125,202.1859130859375,63.69306945800781,194.2457275390625
924.7664184570312,429.3001403808594,1449.8765869140625,807.07421875
158.57228088378906,519.1624755859375,1247.444580078125,163.4575653076172
2298.78369140625,258.6677551269531,1498.881591796875,101.494384765625
893.7220458984375,1269.438720703125,1355.6427001953125,128.30088806152344
2216.880615234375,112.41356658935547,858.1210327148438,81.65565490722656
2132.1201171875,396.65185546875,353.9114685058594,389.29107666015625
1945.7259521484375,450.9427185058594,353.60101318359375,367.21405029296875
672.8369750976562,1236.1676025390625,1211.46337890625,273.0775146484375
1910.5987548828125,282.2422790527344,658.5437622070312,165.2534637451172
1910.5987548828125,282.2422790527344,818.4623413085938,111.7107162475586
1607.7340087890625,368.85272216796875,917.5090942382812,275.2669372558594
2368.27587890625,1252.478759765625,919.6552734375,274.94537353515625
2246.193115234375,405.4123840332031,417.75750732421875,407.1889953613281
962.71875,1299.6119384765625,1249.6810302734375,161.81793212890625
2020.31884765625,50.56675338745117,377.0327453613281,148.30316162109375
1084.019287109375,532.4546508789062,791.3538818359375,293.06005859375
2132.1201171875,396.65185546875,379.60955810546875,102.88932037353516
1035.2589111328125,973.5931396484375,1215.47802734375,172.50027465820312
811.97607421875,1005.488037109375,908.8840942382812,80.41828918457031
2187.067138671875,94.70906066894531,867.4474487304688,269.3453369140625
2130.14013671875,364.582275390625,353.2682800292969,370.3381652832031
2117.016357421875,230.2393035888672,873.2359619140625,162.92344665527344
2029.3887939453125,578.3370361328125,644.298095703125,228.2476806640625
2213.725830078125,94.88557434082031,773.1700439453125,124.3644027709961
2212.97900390625,94.14299774169922,697.0158081054688,151.7156982421875
2132.1201171875,396.65185546875,354.4714660644531,388.525146484375
2033.6536865234375,343.36199951171875,826.7413330078125,366.81585693359375
2212.97900390625,94.14299774169922,696.1213989257812,150.31593322753906
323.2461853027344,969.5209350585938,737.1336059570312,138.18324279785156
983.9896850585938,1161.3939208984375,1239.386962890625,156.70997619628906
287.9442138671875,812.2154541015625,784.880126953125,375.5591125488281
796.90185546875,606.2072143554688,660.5115356445312,109.52086639404297
2093.783935546875,308.7196960449219,868.878662109375,170.87289428710938
1911.7857666015625,305.04388427734375,827.8640747070312,283.31134033203125
987.8204956054688,293.55987548828125,918.3365478515625,253.95509338378906
1184.6192626953125,709.5723876953125,395.9414978027344,852.695068359375
1041.4835205078125,668.5589599609375,423.7349548339844,152.20574951171875
1910.366943359375,252.36228942871094,921.1652221679688,296.5726013183594
1935.1041259765625,188.84393310546875,824.1611938476562,257.9671630859375
2284.0107421875,1146.9522705078125,969.8499755859375,801.234619140625
1936.9979248046875,212.23606872558594,918.7184448242188,253.44732666015625
845.7327880859375,815.6194458007812,1242.1439208984375,779.8992309570312
1420.4964599609375,270.1034851074219,1188.4212646484375,135.22425842285156
2187.067138671875,94.70906066894531,868.0523071289062,269.2025451660156
1558.7646484375,454.9613952636719,952.4850463867188,794.6063232421875
1928.762939453125,400.6801452636719,882.80322265625,217.38055419921875
1936.97509765625,212.4188690185547,429.145751953125,190.82754516601562
987.8204956054688,293.55987548828125,918.7740478515625,254.60400390625
1910.5987548828125,282.2422790527344,737.3306274414062,139.02902221679688
2033.6536865234375,343.36199951171875,409.94610595703125,465.9420166015625
952.5546875,1171.777587890625,1511.196044921875,96.35401916503906
2212.97900390625,94.14299774169922,818.8881225585938,91.83861541748047
1083.2470703125,1139.552001953125,319.1022644042969,169.09080505371094
2138.220703125,442.09619140625,335.8780212402344,35.86085510253906
1904.35986328125,59.441219329833984,867.2993774414062,267.30645751953125
2026.6920166015625,232.9615020751953,697.7177734375,132.28872680664062
2008.507568359375,597.4191284179688,872.47021484375,354.2721252441406
811.97607421875,1005.488037109375,739.6131591796875,25.858949661254883
2215.8037109375,95.59990692138672,819.8695678710938,93.68990325927734
345.54229736328125,89.7761001586914,986.5352172851562,815.6445922851562
2374.486572265625,303.0123596191406,792.5960693359375,293.0472412109375
1910.366943359375,252.36228942871094,920.4393310546875,298.00738525390625
1658.6995849609375,249.70645141601562,60.59986114501953,226.79551696777344
2233.879638671875,448.0256652832031,1603.87939453125,86.17749786376953
2205.9052734375,463.2702941894531,635.263427734375,227.44985961914062
987.8204956054688,293.55987548828125,868.1168823242188,289.8307800292969
2088.645751953125,225.4532012939453,1221.913818359375,162.96234130859375
2038.4381103515625,441.2882385253906,351.7464904785156,388.64764404296875
1912.5428466796875,330.627197265625,922.5389404296875,318.4283142089844
987.8204956054688,293.55987548828125,868.9286499023438,289.28826904296875
811.97607421875,1005.488037109375,908.7044067382812,81.40702819824219
1912.7130126953125,330.50311279296875,917.2957153320312,232.13742065429688
1903.939697265625,84.89241790771484,658.2597045898438,24.5960693359375
1941.753173828125,284.8036804199219,318.7594909667969,183.48106384277344
1120.741943359375,1057.18603515625,1490.4337158203125,44.55767059326172
2212.97900390625,94.14299774169922,860.3353271484375,98.16668701171875
1916.94482421875,474.42303466796875,779.5780639648438,252.6927490234375
1935.1041259765625,188.84393310546875,659.494140625,91.67565155029297
2117.130859375,268.13201904296875,866.3653564453125,246.06613159179688
956.4791259765625,1231.1578369140625,1477.89306640625,96.29169464111328
2117.130859375,268.13201904296875,922.1189575195312,319.47186279296875
386.1996154785156,1212.101806640625,1306.4161376953125,33.44881057739258
811.97607421875,1005.488037109375,738.2095947265625,27.805160522460938
1165.6824951171875,579.233154296875,1476.4527587890625,96.85039520263672
945.9774780273438,413.13543701171875,740.5380859375,156.894287109375
1935.1041259765625,188.84393310546875,916.4650268554688,232.83810424804688
945.9774780273438,413.13543701171875,660.5700073242188,75.54725646972656
1069.648681640625,906.2710571289062,426.0506591796875,35.359886169433594
811.97607421875,1005.488037109375,695.3988647460938,29.31877326965332
1906.4248046875,105.73309326171875,870.1590576171875,286.81475830078125
987.8204956054688,293.55987548828125,916.1558227539062,255.6620635986328
2002.6951904296875,519.7369995117188,742.4051513671875,297.6033020019531
1934.4805908203125,143.0872802734375,327.7288513183594,95.72522735595703
2212.97900390625,94.14299774169922,859.778076171875,97.44624328613281
1928.762939453125,400.6801452636719,868.9055786132812,310.9009704589844
2098.5830078125,409.3701477050781,1198.223876953125,155.00653076171875
2324.710205078125,1252.9427490234375,953.5767211914062,794.7610473632812
2030.0426025390625,260.5652160644531,866.6035766601562,247.20436096191406
1136.0833740234375,1173.3238525390625,633.9747314453125,51.864227294921875
1305.5980224609375,1079.8697509765625,426.5266418457031,180.36862182617188
987.8204956054688,293.55987548828125,868.0416259765625,288.4678039550781
849.6436157226562,1007.9686889648438,818.6050415039062,91.28262329101562
107.78726196289062,1027.785400390625,1510.7900390625,96.70779418945312
1174.8516845703125,866.1113891601562,1492.0648193359375,45.66652297973633
2041.1275634765625,490.3667907714844,1453.083740234375,863.5223388671875
2134.972900390625,567.1832275390625,823.9524536132812,259.8558654785156
1906.4248046875,105.73309326171875,871.586669921875,286.07623291015625
287.9442138671875,812.2154541015625,876.658935546875,352.746337890625
1914.7484130859375,411.47503662109375,620.4288940429688,249.16799926757812
811.97607421875,1005.488037109375,858.5687255859375,78.37871551513672
1638.8905029296875,80.35452270507812,317.251708984375,170.9249725341797
2247.319091796875,468.5695495605469,382.7539978027344,72.88228607177734
383.96710205078125,1144.78759765625,910.9222412109375,76.39583587646484
1929.42578125,405.40313720703125,897.4437866210938,211.34469604492188
811.97607421875,1005.488037109375,909.7152709960938,78.10623168945312
2010.40478515625,614.3494262695312,658.3060302734375,285.6816101074219
1608.002685546875,368.8671875,658.3551635742188,92.92339324951172
2110.001708984375,366.9709777832031,908.00146484375,61.89404296875
2020.31884765625,50.56675338745117,376.6106262207031,146.87254333496094
1545.53369140625,758.5588989257812,430.8900451660156,94.06584167480469
1943.739990234375,580.5514526367188,814.3226318359375,274.63726806640625
1592.947265625,721.29345703125,696.1553955078125,96.84000396728516
1608.002685546875,368.8671875,658.2721557617188,127.59272766113281
2219.04931640625,444.8039245605469,1356.35009765625,128.78817749023438
2002.6951904296875,519.7369995117188,1270.6484375,157.25352478027344
287.9442138671875,812.2154541015625,702.927001953125,394.5591735839844
2005.988037109375,564.1138305664062,433.6715393066406,157.1591796875
1912.5428466796875,330.627197265625,696.9849243164062,170.3432159423828
1923.399169921875,648.3399658203125,658.4690551757812,286.4208679199219
2212.97900390625,94.14299774169922,695.2413940429688,43.845096588134766
818.328125,954.7230224609375,387.98333740234375,28.625635147094727
1936.9979248046875,212.23606872558594,431.8905029296875,157.42417907714844
1358.266845703125,1080.3109130859375,1366.4818115234375,84.55828094482422
1928.762939453125,400.6801452636719,868.7647705078125,309.6418151855469
2002.6951904296875,519.7369995117188,825.2886962890625,275.13067626953125
1610.4068603515625,726.2893676757812,738.8097534179688,62.84260940551758
2084.46337890625,253.78500366210938,740.5855712890625,194.01527404785156
2205.9052734375,463.2702941894531,640.167724609375,223.59432983398438
1941.6224365234375,312.5359191894531,741.9750366210938,382.39373779296875
1928.762939453125,400.6801452636719,897.889892578125,212.58387756347656
1936.9979248046875,212.23606872558594,431.5056457519531,158.36618041992188
1109.4083251953125,1071.58740234375,763.3741455078125,222.05532836914062
20.768756866455078,1115.2698974609375,1325.1654052734375,86.91495513916016
885.1276245117188,729.6754150390625,393.25592041015625,228.5261688232422
1932.4903564453125,482.7583312988281,644.4710083007812,306.1844787597656
1938.6993408203125,234.7481231689453,739.155517578125,175.18792724609375
352.4344787597656,915.6116333007812,1448.005615234375,787.3372802734375
690.8511962890625,1034.4390869140625,1490.80859375,133.57798767089844
2215.8037109375,95.59990692138672,739.6446533203125,14.227824211120605
2075.351318359375,339.75787353515625,839.9599609375,220.28233337402344
298.32098388671875,643.29931640625,406.9037780761719,397.8008117675781
1131.5460205078125,1141.5582275390625,764.3262939453125,220.869384765625
2213.725830078125,94.88557434082031,859.03662109375,95.4367904663086
1911.7857666015625,305.04388427734375,697.7257080078125,151.73248291015625
1941.6224365234375,312.5359191894531,696.972900390625,188.24009704589844
2136.892333984375,369.9510192871094,1584.27978515625,118.90861511230469
2074.35986328125,72.22748565673828,697.2330932617188,26.09109115600586
1165.6824951171875,579.233154296875,1356.3916015625,143.13865661621094
2118.6171875,447.57098388671875,716.8211669921875,327.0294189453125
2118.0712890625,573.5700073242188,1198.0029296875,200.85130310058594
2106.4736328125,373.6614074707031,1233.6893310546875,112.97205352783203
1906.4248046875,105.73309326171875,623.3564453125,38.395286560058594
1936.9979248046875,212.23606872558594,659.8970336914062,182.1536407470703
1914.976318359375,378.99041748046875,869.405517578125,309.5151672363281
2343.8134765625,258.9241943359375,453.7591247558594,337.7996826171875
2090.021728515625,135.2552490234375,884.5016479492188,264.6288757324219
436.7694396972656,549.547119140625,1363.3402099609375,28.067642211914062
1703.174072265625,278.6661682128906,91.59815979003906,253.75128173828125
1884.9019775390625,1176.4432373046875,115.80097198486328,870.2457885742188
2074.35986328125,72.22748565673828,698.192138671875,24.37139892578125
2074.35986328125,72.22748565673828,862.5526123046875,156.57737731933594
2310.6767578125,1134.1541748046875,554.2296142578125,828.0419311523438
853.5792846679688,387.9682312011719,48.28255081176758,296.20574951171875
2074.35986328125,72.22748565673828,740.4989013671875,174.92127990722656
2024.903076171875,354.07855224609375,923.8914184570312,301.2017822265625
323.2461853027344,969.5209350585938,824.69189453125,255.12771606445312
2038.4381103515625,441.2882385253906,295.20867919921875,406.61181640625
2029.21728515625,514.185546875,632.1544189453125,17.933212280273438
957.2069702148438,1214.7135009765625,800.4715576171875,312.10382080078125
2140.021484375,513.1771850585938,369.21978759765625,225.6173858642578
1928.762939453125,400.6801452636719,827.892578125,362.42230224609375
1247.8291015625,982.8115844726562,360.9344787597656,277.3619384765625
